Timestamp,Temperature (C),Humidity (%),Lux Intensity,CO2 Level (ppm),Occupancy,Fan Speed,Lighting Level,Humidifier Level,Air Purifier Level,Energy Usage (kWh)
04/06/24 05:35,29.14,63.489999999999995,24.44,1867.72,4,34,81,48,32,0.6
04/06/24 05:36,21.17,69.1,46.42,400,3,12,32,72,46,0.44
04/06/24 05:37,28.61,60.68,38.92,1250.4,5,33,73,46,54,0.67
04/06/24 05:38,26.24,33.09,0.95,1009.8599999999999,5,78,12,5,72,0.66
04/06/24 05:39,20.98,37.19,39.23,1619.7,2,19,70,39,94,0.72
04/06/24 05:40,23.87,52.449999999999996,10.98,943.8599999999999,2,75,54,69,98,1.02
04/06/24 05:41,20.74,45.879999999999995,11.7,1723.22,4,67,28,89,32,0.72
04/06/24 05:42,28.26,62.85,46.99,1519.05,2,43,59,87,65,0.81
04/06/24 05:43,29.4,70,46.3,874.6,0,80,4,94,64,0.83
04/06/24 05:44,28.23,34.34,6.86,1480.23,5,61,38,17,10,0.51
04/06/24 05:45,26.16,41.86,8.92,1960.63,1,72,11,60,17,0.56
04/06/24 05:46,22.31,65.24,13.63,401.01,2,68,34,37,39,0.64
04/06/24 05:47,26.72,43.68,31.23,876.61,3,80,49,36,14,0.67
04/06/24 05:48,28.29,55.190000000000005,31.95,1326.24,0,59,30,12,59,0.66
04/06/24 05:49,27.75,62.42,19.16,684.4,4,79,17,67,64,0.76
04/06/24 05:50,17.26,54.24,29.08,516.45,4,13,0,17,51,0.29
04/06/24 05:51,29.72,46.06,13.07,1178.47,5,39,50,62,84,0.84
04/06/24 05:52,15.6,63.68000000000001,15.18,625.94,4,16,25,88,83,0.6
04/06/24 05:53,29.08,56.36,39.65,1299.68,3,33,68,81,79,0.86
04/06/24 05:54,23.17,58.16,9.18,1151.66,4,8,16,34,35,0.28
04/06/24 05:55,21.11,58.13,0.73,1760.02,1,72,76,12,31,0.77
04/06/24 05:56,18.35,62.339999999999996,21.26,1608.44,3,3,63,54,59,0.6
04/06/24 05:57,16.17,50.2,48.13,795.61,2,51,41,81,33,0.61
04/06/24 05:58,25.6,40.12,4.29,1035.08,3,25,10,5,66,0.44
04/06/24 05:59,21.15,56.14,2.9,1196.07,4,12,64,71,99,0.85
04/06/24 06:00,26.55,40.540000000000006,442.04,729.67,8,2,63,57,41,0.52
04/06/24 06:01,24.74,44.38,698.28,1117.9,12,36,60,45,52,0.72
04/06/24 06:02,25.32,45.84,92.69,1573.08,31,57,63,67,10,0.61
04/06/24 06:03,22.31,47.46,482.72,825.95,18,23,14,89,74,0.61
04/06/24 06:04,26.57,70,177.91,1738.36,24,25,22,33,82,0.53
04/06/24 06:05,19.17,50.01,819.65,1587.86,2,45,4,61,96,0.69
04/06/24 06:06,18.73,69.06,482.48,1583.53,35,82,94,81,30,1.0
04/06/24 06:07,22.61,67.08,919.82,1107.31,16,57,53,83,14,0.66
04/06/24 06:08,25.9,53.720000000000006,512.88,1202.0,10,45,30,27,74,0.6
04/06/24 06:09,24.74,57.57,377.58,1591.08,5,3,48,97,3,0.38
04/06/24 06:10,26.81,52.34,410.87,946.5699999999999,0,17,47,36,84,0.68
04/06/24 06:11,19.33,46.34,418.66,566.83,26,43,16,67,44,0.62
04/06/24 06:12,20.46,60.86,546.56,1508.86,18,20,25,48,78,0.56
04/06/24 06:13,26.49,40.699999999999996,429.69,1605.19,28,32,62,69,18,0.54
04/06/24 06:14,29.36,54.86,163.82,1890.21,17,22,82,52,53,0.65
04/06/24 06:15,26.44,39.089999999999996,433.55,1406.51,28,6,22,28,42,0.31
04/06/24 06:16,21.37,70,152.57,758.71,35,91,94,94,85,1.3
04/06/24 06:17,16.59,33.57,472.83,582.13,38,16,16,21,6,0.19
04/06/24 06:18,28.65,56.03,126.89,1167.78,40,24,62,84,79,0.81
04/06/24 06:19,28.11,55.400000000000006,324.94,1898.27,18,70,66,97,7,0.78
04/06/24 06:20,25.23,70,500.24,945.22,38,64,68,68,98,1.03
04/06/24 06:21,15.41,45.55,539.0,1235.26,38,42,36,69,20,0.5
04/06/24 06:22,26.14,44.629999999999995,751.59,1064.05,12,15,27,48,67,0.47
04/06/24 06:23,25.19,70,581.21,1508.96,13,88,33,54,7,0.74
04/06/24 06:24,16.25,38.56,697.39,1753.98,32,60,91,51,33,0.89
04/06/24 06:25,25.66,70,110.57,1849.8,19,21,78,87,20,0.63
04/06/24 06:26,15.49,50.120000000000005,526.61,1317.77,34,25,86,68,75,0.76
04/06/24 06:27,25.41,57.91,549.3,2000,34,67,91,69,8,0.8
04/06/24 06:28,26.82,43.07,626.52,1185.4,2,55,44,99,4,0.59
04/06/24 06:29,25.11,64.07,406.5,1453.16,22,23,12,30,54,0.4
04/06/24 06:30,21.36,70,307.53,1868.32,36,65,53,42,29,0.73
04/06/24 06:31,17.22,39.98,781.83,1634.39,36,77,53,50,8,0.73
04/06/24 06:32,17.86,44.28,261.07,742.03,37,56,75,11,63,0.74
04/06/24 06:33,26.62,64.36,931.29,1743.77,17,13,13,71,26,0.35
04/06/24 06:34,23.96,59.41,784.15,1797.39,5,82,3,58,25,0.58
04/06/24 06:35,16.1,43.81,53.87,1440.48,14,12,78,32,42,0.53
04/06/24 06:36,19.8,40.09,72.17,542.23,10,40,15,21,64,0.53
04/06/24 06:37,28.66,39.14,742.44,1095.01,36,96,42,39,40,0.88
04/06/24 06:38,17.06,70,872.32,1699.61,28,24,84,26,87,0.7
04/06/24 06:39,23.8,70,98.25,665.82,34,97,14,72,16,0.77
04/06/24 06:40,27.3,70,445.49,1886.47,4,49,98,33,12,0.65
04/06/24 06:41,28.19,52.41,915.58,1853.78,22,20,59,23,35,0.42
04/06/24 06:42,15.46,38.28,211.16,807.69,5,53,73,73,88,1.01
04/06/24 06:43,20.47,46.51,825.89,422.49,16,78,39,60,39,0.72
04/06/24 06:44,15.98,42.0,971.76,1880.78,16,94,21,97,39,0.89
04/06/24 06:45,22.15,39.57,37.66,2000,22,43,79,67,21,0.74
04/06/24 06:46,19.58,46.26,961.94,1021.72,33,35,61,69,88,0.78
04/06/24 06:47,18.98,44.43,204.47,945.75,15,88,31,0,69,0.73
04/06/24 06:48,27.09,69.44,318.3,1541.91,12,84,1,17,26,0.54
04/06/24 06:49,26.65,63.64,262.63,945.54,18,71,15,83,4,0.55
04/06/24 06:50,26.4,69.28,774.65,1029.1799999999998,32,13,79,15,24,0.46
04/06/24 06:51,17.82,70,114.03,1424.3,24,59,67,90,31,0.76
04/06/24 06:52,22.42,50.24,642.7,2000,39,31,34,42,76,0.59
04/06/24 06:53,18.68,40.12,148.3,478.89,24,20,12,89,45,0.5
04/06/24 06:54,16.19,68.97,382.24,1686.92,40,95,58,86,91,1.29
04/06/24 06:55,28.02,55.87,23.42,1605.67,25,6,14,43,34,0.31
04/06/24 06:56,19.55,34.19,421.24,1781.72,14,28,78,38,20,0.52
04/06/24 06:57,29.0,70,188.33,1764.63,4,27,78,40,52,0.63
04/06/24 06:58,19.43,70,678.6,700.17,40,80,28,73,22,0.69
04/06/24 06:59,25.94,70,629.52,1964.76,22,52,40,83,45,0.69
04/06/24 07:00,19.57,34.53,276.68,1130.16,35,87,26,34,76,0.93
04/06/24 07:01,20.86,43.690000000000005,805.03,1500.51,26,6,15,57,80,0.5
04/06/24 07:02,28.51,70,821.14,1294.58,2,51,89,78,51,0.9
04/06/24 07:03,16.3,54.419999999999995,12.27,507.97,3,100,96,3,29,0.86
04/06/24 07:04,27.5,55.7,523.67,495.40999999999997,16,73,46,30,53,0.72
04/06/24 07:05,21.76,70,382.57,1897.55,25,75,79,96,17,0.79
04/06/24 07:06,18.11,70,880.69,1151.67,5,99,51,39,9,0.8
04/06/24 07:07,15.46,42.05,97.51,1238.91,13,53,32,94,74,0.84
04/06/24 07:08,23.32,58.31,606.8,1754.49,18,75,24,21,27,0.62
04/06/24 07:09,19.32,44.67,502.34,1879.26,30,58,40,32,77,0.77
04/06/24 07:10,15.03,61.79,639.08,1803.29,22,99,43,18,66,1.01
04/06/24 07:11,19.2,60.84,970.88,1095.87,22,30,41,90,19,0.52
04/06/24 07:12,26.48,60.08,537.9,1087.97,9,66,20,11,41,0.55
04/06/24 07:13,17.97,60.56,2.5,578.4300000000001,25,67,5,22,10,0.39
04/06/24 07:14,19.06,46.78,505.22,410.44000000000005,4,84,15,41,84,0.96
04/06/24 07:15,20.59,60.25,453.1,624.07,12,5,75,57,27,0.45
04/06/24 07:16,21.15,67.46000000000001,78.63,1861.41,33,99,38,22,35,0.8
04/06/24 07:17,19.45,56.72,409.33,1628.25,4,34,77,91,92,1.04
04/06/24 07:18,25.25,44.34,227.73,1489.41,30,62,44,71,6,0.58
04/06/24 07:19,20.95,64.7,672.17,1977.96,35,49,23,44,95,0.81
04/06/24 07:20,24.65,35.79,76.42,481.12,31,38,50,49,82,0.7
04/06/24 07:21,19.92,67.19,578.05,400,26,62,89,88,95,1.11
04/06/24 07:22,20.49,34.5,639.32,972.71,27,73,53,17,70,0.86
04/06/24 07:23,25.11,47.71,898.9,1550.77,16,43,32,41,34,0.53
04/06/24 07:24,21.3,63.489999999999995,699.79,473.35,14,6,43,3,21,0.26
04/06/24 07:25,26.62,39.79,709.19,1418.35,19,87,9,74,97,1.09
04/06/24 07:26,19.83,61.88,706.29,1089.79,1,75,87,17,95,1.08
04/06/24 07:27,19.62,70,485.65,1589.48,37,23,98,32,28,0.64
04/06/24 07:28,24.83,65.56,175.1,1213.88,18,19,38,68,100,0.7
04/06/24 07:29,17.57,57.82,963.73,1893.58,33,67,22,43,10,0.53
04/06/24 07:30,23.13,59.28,625.54,1233.31,7,39,44,37,61,0.69
04/06/24 07:31,22.86,39.98,929.29,1373.48,30,93,5,69,96,0.94
04/06/24 07:32,20.92,42.15,224.57,600.55,33,82,79,13,60,0.9
04/06/24 07:33,15.03,52.39,698.8,1790.59,33,81,25,94,10,0.72
04/06/24 07:34,18.04,65.37,116.12,1459.87,14,7,37,79,39,0.43
04/06/24 07:35,26.69,58.690000000000005,342.37,574.76,18,89,61,67,67,1.02
04/06/24 07:36,19.6,70,341.55,835.06,0,55,27,96,69,0.8
04/06/24 07:37,21.16,39.73,419.47,2000,24,14,44,25,21,0.34
04/06/24 07:38,15.33,37.0,713.55,503.15,33,86,46,53,78,0.96
04/06/24 07:39,18.07,69.12,371.96,1426.08,39,83,55,83,28,0.81
04/06/24 07:40,19.37,70,418.55,1179.12,23,75,38,37,92,0.97
04/06/24 07:41,16.19,43.68,123.36,1124.63,27,45,43,84,42,0.73
04/06/24 07:42,24.86,53.73,846.11,1682.61,2,48,48,44,75,0.73
04/06/24 07:43,17.65,67.49,862.3,1764.98,5,58,47,48,66,0.81
04/06/24 07:44,29.21,55.61,520.05,1691.12,40,86,18,96,88,0.94
04/06/24 07:45,19.92,34.46,268.52,1947.67,14,72,40,42,19,0.58
04/06/24 07:46,17.49,58.17,349.98,975.81,13,76,7,42,31,0.57
04/06/24 07:47,25.32,45.18,65.74,1317.9,3,94,36,12,7,0.6
04/06/24 07:48,27.1,59.76,545.46,861.84,28,56,60,99,52,0.8
04/06/24 07:49,15.86,48.339999999999996,474.08,462.40999999999997,6,61,9,84,58,0.8
04/06/24 07:50,25.93,62.16,676.77,1435.34,21,38,76,34,48,0.71
04/06/24 07:51,23.1,70,78.79,1333.02,38,32,53,98,54,0.76
04/06/24 07:52,22.34,42.77,682.62,1046.63,1,6,98,45,63,0.69
04/06/24 07:53,16.89,50.54,151.76,682.75,1,92,49,60,46,0.9
04/06/24 07:54,29.8,46.02,988.03,741.31,8,97,83,71,89,1.33
04/06/24 07:55,18.0,63.71,63.31,1200.37,40,25,89,0,58,0.64
04/06/24 07:56,19.87,35.080000000000005,896.95,1030.83,30,87,78,2,84,1.0
04/06/24 07:57,24.17,39.5,857.2,1012.78,0,39,14,94,53,0.64
04/06/24 07:58,18.8,32.78,521.17,530.11,23,14,64,8,68,0.55
04/06/24 07:59,19.6,52.519999999999996,426.61,1566.37,31,21,71,3,88,0.67
04/06/24 08:00,17.08,46.169999999999995,999.02,1576.03,25,28,69,43,13,0.47
04/06/24 08:01,24.8,50.25,7.24,1937.27,31,40,14,81,67,0.7
04/06/24 08:02,15.53,35.27,416.19,921.54,17,5,49,25,42,0.36
04/06/24 08:03,21.76,48.3,895.46,1788.43,21,89,82,8,9,0.77
04/06/24 08:04,23.97,52.71,349.25,980.58,31,50,61,49,28,0.69
04/06/24 08:05,21.08,45.37,84.88,718.37,36,20,39,28,27,0.42
04/06/24 08:06,21.23,65.55,265.22,1743.72,5,69,86,83,5,0.85
04/06/24 08:07,24.02,50.53,47.3,1337.96,26,34,65,6,81,0.7
04/06/24 08:08,15.94,62.75,859.42,1089.5700000000002,29,10,91,47,36,0.52
04/06/24 08:09,15.71,39.18,298.07,1077.62,21,87,93,57,74,1.21
04/06/24 08:10,23.69,34.47,804.0,751.02,35,31,7,0,60,0.43
04/06/24 08:11,25.57,35.64,796.73,2000,38,35,42,1,75,0.62
04/06/24 08:12,24.31,44.44,858.97,400,6,34,8,15,73,0.56
04/06/24 08:13,23.86,68.03,120.54,926.8,14,77,82,14,67,0.93
04/06/24 08:14,18.83,32.410000000000004,275.95,1575.19,37,74,98,22,6,0.68
04/06/24 08:15,18.9,70,972.68,1502.42,0,74,1,46,87,0.74
04/06/24 08:16,15.16,49.5,66.72,1126.59,4,79,25,52,13,0.68
04/06/24 08:17,17.55,61.2,352.54,1781.46,27,31,71,86,91,0.85
04/06/24 08:18,25.79,52.04,311.4,688.61,2,23,32,81,63,0.64
04/06/24 08:19,29.67,65.57000000000001,271.4,1314.1,18,88,33,23,78,0.95
04/06/24 08:20,19.52,47.64,697.36,776.83,39,59,63,48,56,0.82
04/06/24 08:21,21.2,70,913.17,1527.05,24,6,6,70,34,0.32
04/06/24 08:22,17.09,45.47,923.61,1666.67,17,36,86,40,58,0.82
04/06/24 08:23,22.44,64.7,444.57,1116.69,35,100,30,12,7,0.59
04/06/24 08:24,21.18,61.93,512.92,1584.37,20,99,100,70,3,0.96
04/06/24 08:25,18.13,39.61,443.15,759.89,33,85,91,72,32,0.97
04/06/24 08:26,22.72,66.21,156.04,852.36,23,14,94,73,100,0.94
04/06/24 08:27,19.71,53.83,160.46,1719.18,37,69,91,20,32,0.74
04/06/24 08:28,21.61,68.44,337.58,1981.77,29,31,8,49,49,0.48
04/06/24 08:29,25.37,70,908.42,1182.51,25,68,46,13,75,0.74
04/06/24 08:30,27.65,57.76,691.2,1276.25,17,47,8,69,66,0.71
04/06/24 08:31,19.84,52.769999999999996,373.46,1765.14,39,88,26,78,13,0.73
04/06/24 08:32,28.21,47.31,479.72,762.43,5,100,15,67,48,0.9
04/06/24 08:33,20.56,57.980000000000004,652.06,698.09,26,28,57,53,12,0.44
04/06/24 08:34,19.25,70,954.55,1685.23,8,2,59,78,0,0.36
04/06/24 08:35,23.74,47.45,151.95,1329.95,8,74,23,95,33,0.8
04/06/24 08:36,25.05,54.31,168.7,858.14,7,59,79,36,48,0.77
04/06/24 08:37,17.33,67.38,254.5,667.1,18,63,66,95,73,0.97
04/06/24 08:38,17.94,70,17.54,1104.05,14,43,15,82,71,0.66
04/06/24 08:39,25.48,54.12,261.24,1699.93,10,63,30,70,87,0.91
04/06/24 08:40,17.39,60.67,819.15,1412.56,29,13,0,82,58,0.5
04/06/24 08:41,18.83,47.22,719.62,1667.43,20,87,92,34,58,0.97
04/06/24 08:42,27.74,41.49,314.51,400,1,51,42,96,59,0.74
04/06/24 08:43,18.47,47.68,621.54,704.93,34,4,41,92,4,0.37
04/06/24 08:44,16.83,47.63,434.74,551.68,22,28,72,55,56,0.65
04/06/24 08:45,29.33,50.72,568.98,1608.07,12,22,66,36,77,0.69
04/06/24 08:46,25.48,33.29,821.97,535.44,12,25,24,15,58,0.5
04/06/24 08:47,29.87,56.910000000000004,269.9,2000,28,45,10,37,8,0.36
04/06/24 08:48,17.48,70,3.36,857.82,28,45,42,29,9,0.44
04/06/24 08:49,23.25,60.96,713.92,1769.28,31,97,43,97,27,0.83
04/06/24 08:50,20.04,61.34,59.69,1843.16,1,2,87,75,13,0.45
04/06/24 08:51,23.77,70,754.46,1753.75,40,76,6,41,55,0.74
04/06/24 08:52,23.9,44.48,487.95,940.19,3,24,80,74,31,0.69
04/06/24 08:53,27.77,53.309999999999995,953.53,1132.99,30,41,17,38,65,0.55
04/06/24 08:54,24.48,70,370.25,1791.11,13,89,19,70,60,0.84
04/06/24 08:55,22.66,42.25,736.33,1857.13,1,9,65,70,19,0.46
04/06/24 08:56,24.64,49.51,597.28,1143.86,6,19,92,95,100,0.96
04/06/24 08:57,23.35,35.69,155.49,1293.29,12,76,71,4,4,0.6
04/06/24 08:58,20.33,53.21,778.65,1538.54,22,83,79,84,82,1.13
04/06/24 08:59,17.41,38.01,570.44,1534.88,38,48,57,28,90,0.9
04/06/24 09:00,20.07,58.74,995.15,1832.37,22,95,25,44,80,0.94
04/06/24 09:01,16.1,38.22,802.3,1554.71,39,86,52,59,4,0.69
04/06/24 09:02,20.48,64.95,690.52,682.88,4,85,82,78,73,1.07
04/06/24 09:03,23.35,61.45,785.47,509.47,30,66,3,53,53,0.69
04/06/24 09:04,19.51,57.51,520.55,1000.06,25,47,60,69,95,0.88
04/06/24 09:05,19.1,70,428.31,861.18,25,3,44,82,91,0.71
04/06/24 09:06,21.43,59.28,818.8,1688.95,0,89,73,73,95,1.11
04/06/24 09:07,28.84,70,382.71,961.05,31,33,95,62,1,0.59
04/06/24 09:08,18.09,70,581.1,2000,29,72,50,78,16,0.67
04/06/24 09:09,15.03,34.25,481.37,1775.57,36,83,45,27,48,0.8
04/06/24 09:10,22.82,68.94,681.67,1577.48,32,91,51,84,27,0.94
04/06/24 09:11,27.96,63.77,630.31,1705.11,9,83,80,97,76,1.19
04/06/24 09:12,20.99,50.21,706.61,874.39,31,38,26,9,35,0.44
04/06/24 09:13,16.73,55.64,779.68,1221.94,24,23,68,94,78,0.81
04/06/24 09:14,26.41,70,477.7,1117.43,38,70,40,28,94,0.86
04/06/24 09:15,20.01,67.74,827.88,815.39,34,6,97,56,0,0.44
04/06/24 09:16,21.12,55.92,957.71,1430.78,20,71,18,41,75,0.78
04/06/24 09:17,17.67,40.79,322.37,1924.46,25,71,84,70,27,0.84
04/06/24 09:18,29.26,37.7,179.09,1756.79,38,19,17,30,26,0.3
04/06/24 09:19,27.03,70,678.05,1757.37,7,98,97,88,89,1.37
04/06/24 09:20,28.79,57.03,791.73,640.48,39,16,11,12,9,0.17
04/06/24 09:21,17.57,42.75,435.33,1771.08,34,26,32,50,1,0.31
04/06/24 09:22,23.81,70,412.11,1312.49,39,95,22,59,90,1.09
04/06/24 09:23,16.3,54.3,977.6,1554.69,2,83,82,89,76,1.23
04/06/24 09:24,17.8,69.96,787.3,1308.1,33,82,81,78,59,1.01
04/06/24 09:25,25.93,47.269999999999996,726.2,1630.12,22,17,3,49,60,0.42
04/06/24 09:26,21.36,37.0,535.46,1230.73,32,55,42,34,86,0.77
04/06/24 09:27,24.38,70,904.32,1078.76,7,73,79,84,95,1.25
04/06/24 09:28,26.03,70,531.04,594.04,5,83,75,93,90,1.2
04/06/24 09:29,16.87,37.73,480.35,1146.83,30,9,14,14,1,0.13
04/06/24 09:30,17.06,57.41,302.73,866.53,34,8,76,63,13,0.46
04/06/24 09:31,23.03,64.48,525.77,960.96,25,79,96,61,55,0.93
04/06/24 09:32,16.77,69.52,939.91,1188.57,32,52,33,7,100,0.75
04/06/24 09:33,17.99,39.94,711.38,1213.24,25,55,86,83,98,1.0
04/06/24 09:34,28.25,34.81,343.14,1497.28,38,20,93,46,65,0.78
04/06/24 09:35,15.22,43.620000000000005,889.99,1504.68,36,62,74,12,35,0.76
04/06/24 09:36,28.68,66.16,927.42,2000,39,42,39,2,23,0.46
04/06/24 09:37,18.76,41.09,97.84,1021.04,4,79,76,86,79,1.07
04/06/24 09:38,28.02,44.69,828.41,1694.14,32,27,14,93,52,0.52
04/06/24 09:39,28.14,45.32,614.36,1200.34,31,71,85,17,16,0.76
04/06/24 09:40,15.73,39.52,580.08,1777.74,27,10,15,11,78,0.46
04/06/24 09:41,28.71,57.81,649.64,1586.74,39,9,33,40,92,0.56
04/06/24 09:42,15.07,45.830000000000005,80.09,1569.79,39,18,10,12,2,0.15
04/06/24 09:43,26.3,69.65,656.46,607.04,36,16,16,73,36,0.39
04/06/24 09:44,28.54,48.4,425.73,1907.5,33,23,3,54,77,0.5
04/06/24 09:45,27.2,44.06,985.15,1843.7,36,40,31,76,14,0.54
04/06/24 09:46,24.9,65.83,899.25,918.19,21,63,58,75,18,0.75
04/06/24 09:47,19.03,61.699999999999996,429.92,1640.28,20,55,47,94,45,0.74
04/06/24 09:48,29.99,49.67,117.9,1386.56,39,26,23,10,27,0.3
04/06/24 09:49,25.33,44.809999999999995,933.41,1049.25,38,15,23,18,24,0.27
04/06/24 09:50,19.85,46.660000000000004,815.44,1359.09,29,24,9,91,43,0.49
04/06/24 09:51,23.59,70,653.05,1711.32,25,52,29,62,57,0.7
04/06/24 09:52,16.88,51.76,803.06,859.51,24,51,64,4,76,0.79
04/06/24 09:53,17.77,47.26,778.66,1272.92,4,76,99,99,71,1.16
04/06/24 09:54,24.58,55.17,328.54,1178.4,36,31,88,57,44,0.67
04/06/24 09:55,28.86,38.57,444.25,763.16,20,76,17,73,7,0.65
04/06/24 09:56,28.03,63.06,766.71,1168.01,34,17,24,71,75,0.58
04/06/24 09:57,27.48,54.949999999999996,569.87,2000,39,7,86,33,17,0.46
04/06/24 09:58,27.82,69.0,377.24,2000,20,20,96,20,2,0.45
04/06/24 09:59,18.73,46.52,575.33,1136.52,7,70,75,70,85,0.95
04/06/24 10:00,24.12,53.760000000000005,933.47,463.31,28,4,17,93,41,0.4
04/06/24 10:01,22.02,44.0,937.32,1648.17,37,47,39,89,48,0.7
04/06/24 10:02,24.07,69.01,800.01,1791.77,23,29,99,25,63,0.81
04/06/24 10:03,25.69,57.5,822.87,2000,40,82,13,96,62,0.87
04/06/24 10:04,17.27,65.15,337.15,1811.95,6,78,79,83,95,1.19
04/06/24 10:05,17.45,51.59,749.09,1021.92,27,73,64,58,20,0.76
04/06/24 10:06,28.18,59.27,807.91,1898.21,27,76,69,37,58,0.89
04/06/24 10:07,21.13,65.67999999999999,770.01,1654.27,21,25,72,46,78,0.72
04/06/24 10:08,29.24,69.69,441.14,1400.26,5,89,73,92,88,1.29
04/06/24 10:09,20.4,67.81,889.8,1469.22,37,26,13,18,25,0.3
04/06/24 10:10,19.01,59.88,552.9,1086.93,27,58,39,77,95,0.97
04/06/24 10:11,28.84,52.21,518.1,711.06,33,6,32,91,80,0.65
04/06/24 10:12,25.4,60.980000000000004,516.95,1375.2,24,24,14,72,59,0.58
04/06/24 10:13,27.9,53.550000000000004,533.42,1532.04,33,87,23,22,65,0.8
04/06/24 10:14,16.73,70,816.78,819.09,38,85,70,73,88,1.05
04/06/24 10:15,18.83,41.12,760.05,726.01,26,100,26,23,20,0.67
04/06/24 10:16,27.5,41.01,647.44,1151.6599999999999,36,1,10,29,23,0.19
04/06/24 10:17,20.84,56.870000000000005,608.52,868.08,40,48,74,78,42,0.71
04/06/24 10:18,20.29,63.14,123.11,1011.91,37,24,1,19,13,0.19
04/06/24 10:19,20.73,51.120000000000005,808.08,400,9,95,88,71,98,1.37
04/06/24 10:20,23.59,70,767.86,928.87,25,92,32,74,76,1.06
04/06/24 10:21,20.7,45.84,302.56,510.42,30,28,48,30,70,0.63
04/06/24 10:22,22.31,70,310.08,679.02,39,5,10,29,23,0.22
04/06/24 10:23,17.31,34.45,609.45,434.27,28,67,23,27,79,0.7
04/06/24 10:24,28.51,70,986.0,1546.59,37,12,32,54,2,0.27
04/06/24 10:25,15.27,64.96,297.63,1102.21,9,74,76,71,77,1.12
04/06/24 10:26,19.38,70,686.72,1318.82,10,88,78,71,98,1.28
04/06/24 10:27,15.56,57.94,673.57,1993.48,25,8,90,95,27,0.61
04/06/24 10:28,18.11,64.79,902.45,1894.71,37,77,14,83,58,0.76
04/06/24 10:29,24.89,54.1,506.25,806.5,20,73,51,64,54,0.94
04/06/24 10:30,26.37,40.42,429.59,1019.15,32,98,52,64,20,0.92
04/06/24 10:31,21.28,62.0,633.33,461.32,21,56,91,59,30,0.83
04/06/24 10:32,29.5,60.220000000000006,605.4,621.75,37,27,19,97,19,0.48
04/06/24 10:33,21.51,33.15,969.4,1699.35,37,9,64,11,86,0.66
04/06/24 10:34,27.63,70,60.58,1389.38,2,99,94,92,71,1.36
04/06/24 10:35,22.28,48.62,327.22,1456.19,7,76,98,70,85,1.23
04/06/24 10:36,17.73,55.71,975.55,1935.34,24,93,67,92,81,1.12
04/06/24 10:37,29.48,59.26,575.32,1112.29,24,46,81,31,51,0.72
04/06/24 10:38,28.47,70,78.09,550.8,34,20,21,28,14,0.27
04/06/24 10:39,26.68,70,561.42,1004.99,31,19,10,28,22,0.28
04/06/24 10:40,19.92,70,74.59,715.09,1,98,97,75,88,1.26
04/06/24 10:41,22.44,64.84,749.74,1196.07,32,56,56,40,46,0.74
04/06/24 10:42,20.43,63.09,709.67,1912.14,31,72,81,52,19,0.77
04/06/24 10:43,19.65,49.980000000000004,365.95,2000,35,37,78,87,10,0.59
04/06/24 10:44,26.54,49.769999999999996,664.92,1259.88,31,8,13,18,8,0.13
04/06/24 10:45,24.24,57.75,474.67,927.04,38,79,63,46,16,0.79
04/06/24 10:46,20.41,44.86,442.59,1602.12,23,1,41,62,41,0.41
04/06/24 10:47,22.98,35.36,724.59,574.41,30,59,80,53,69,0.9
04/06/24 10:48,23.61,70,848.26,1407.92,31,97,32,48,97,1.12
04/06/24 10:49,25.19,45.29,900.62,1846.23,35,96,55,40,35,0.88
04/06/24 10:50,28.22,59.22,501.99,1787.11,36,17,3,5,23,0.18
04/06/24 10:51,16.18,46.35,444.42,1275.11,3,100,96,95,89,1.42
04/06/24 10:52,28.85,57.05,605.4,1780.8,30,75,40,25,25,0.61
04/06/24 10:53,22.34,70,746.29,531.78,38,67,54,75,49,0.87
04/06/24 10:54,28.4,54.57,840.79,612.04,26,72,45,34,36,0.67
04/06/24 10:55,18.28,45.260000000000005,413.95,1315.72,32,26,5,67,12,0.34
04/06/24 10:56,18.52,62.120000000000005,377.93,1772.44,37,48,22,2,76,0.65
04/06/24 10:57,21.92,68.25,970.03,1800.48,20,23,60,99,35,0.66
04/06/24 10:58,26.23,46.72,970.73,491.06,36,10,31,78,72,0.56
04/06/24 10:59,18.91,45.830000000000005,542.32,1218.83,1,95,90,77,100,1.31
04/06/24 11:00,20.46,60.76,142.46,400,4,85,80,76,87,1.05
04/06/24 11:01,26.67,50.76,528.94,1614.84,20,31,27,59,71,0.65
04/06/24 11:02,23.87,60.82,786.37,936.43,33,20,15,20,12,0.23
04/06/24 11:03,22.49,57.23,531.26,719.34,26,73,70,34,72,0.99
04/06/24 11:04,27.25,65.38,308.15,921.03,25,0,64,86,40,0.51
04/06/24 11:05,23.05,39.36,418.14,509.96,25,27,11,25,16,0.28
04/06/24 11:06,23.54,47.32,609.61,1382.5,22,82,68,10,34,0.81
04/06/24 11:07,17.17,70,94.96,1536.83,6,87,78,97,93,1.23
04/06/24 11:08,21.13,59.489999999999995,390.52,1257.46,27,76,69,18,37,0.79
04/06/24 11:09,24.28,62.879999999999995,744.12,1724.43,28,32,42,98,90,0.76
04/06/24 11:10,17.15,49.47,648.43,967.86,38,20,29,26,21,0.34
04/06/24 11:11,28.8,64.78,943.89,1894.65,21,2,38,46,55,0.43
04/06/24 11:12,29.68,59.44,485.81,1804.47,24,96,78,20,63,1.0
04/06/24 11:13,24.65,49.760000000000005,935.47,434.21,36,70,42,98,84,0.94
