Timestamp,Temperature (C),Fan Speed,Occupancy,Energy Usage (kWh)
05/06/24 21:42,17.27,55,4,0.45
05/06/24 21:43,28.37,92,5,1.47
05/06/24 21:44,17.64,91,3,1.45
05/06/24 21:45,29.34,58,17,0.51
05/06/24 21:46,28.69,38,13,0.41
05/06/24 21:47,28.57,91,17,0.88
05/06/24 21:48,21.46,99,3,1.86
05/06/24 21:49,15.86,47,4,0.45
05/06/24 21:50,17.58,93,20,0.83
05/06/24 21:51,16.41,23,10,0.2
05/06/24 21:52,28.93,66,17,0.59
05/06/24 21:53,22.03,16,12,0.18
05/06/24 21:54,18.74,61,18,0.6
05/06/24 21:55,22.06,75,5,0.81
05/06/24 21:56,25.45,53,10,0.58
05/06/24 21:57,21.04,87,10,1.02
05/06/24 21:58,25.16,18,0,0.14
05/06/24 21:59,15.3,85,4,1.51
05/06/24 22:00,17.3,4,0,0.03
05/06/24 22:01,22.19,76,3,0.76
05/06/24 22:02,25.74,82,1,0.87
05/06/24 22:03,16.14,21,2,0.22
05/06/24 22:04,28.28,62,1,0.58
05/06/24 22:05,26.73,100,2,1.01
05/06/24 22:06,29.53,28,3,0.28
05/06/24 22:07,24.45,61,2,0.59
05/06/24 22:08,20.39,47,1,0.53
05/06/24 22:09,17.24,80,1,0.87
05/06/24 22:10,25.62,87,3,0.96
05/06/24 22:11,20.73,95,1,0.99
05/06/24 22:12,21.58,63,1,0.75
05/06/24 22:13,19.21,65,0,0.65
05/06/24 22:14,26.45,52,2,0.42
05/06/24 22:15,29.42,69,0,0.63
05/06/24 22:16,28.75,4,1,0.04
05/06/24 22:17,21.5,26,0,0.3
05/06/24 22:18,21.64,91,1,0.95
05/06/24 22:19,23.29,57,0,0.48
05/06/24 22:20,23.27,54,0,0.54
05/06/24 22:21,19.55,84,1,0.73
05/06/24 22:22,21.03,11,3,0.1
05/06/24 22:23,28.1,58,3,0.48
05/06/24 22:24,19.89,24,1,0.19
05/06/24 22:25,27.67,96,3,1.55
05/06/24 22:26,15.79,47,1,0.39
05/06/24 22:27,20.93,95,2,0.78
05/06/24 22:28,15.96,52,1,0.55
05/06/24 22:29,29.76,30,2,0.31
05/06/24 22:30,20.88,57,2,0.62
05/06/24 22:31,24.43,42,3,0.49
05/06/24 22:32,24.29,72,3,0.78
05/06/24 22:33,21.5,68,2,0.63
05/06/24 22:34,18.05,92,0,0.83
05/06/24 22:35,15.07,64,3,0.64
05/06/24 22:36,25.35,54,1,0.6
05/06/24 22:37,16.71,89,0,1.46
05/06/24 22:38,18.38,81,1,0.92
05/06/24 22:39,24.61,94,3,0.97
05/06/24 22:40,19.7,40,0,0.39
05/06/24 22:41,23.46,95,1,1.68
05/06/24 22:42,26.9,93,1,1.0
05/06/24 22:43,21.84,11,1,0.1
05/06/24 22:44,16.14,97,0,0.82
05/06/24 22:45,24.11,47,2,0.38
05/06/24 22:46,22.36,31,1,0.3
05/06/24 22:47,28.9,99,3,0.96
05/06/24 22:48,21.2,17,1,0.18
05/06/24 22:49,20.47,91,0,0.98
05/06/24 22:50,25.56,59,1,0.64
05/06/24 22:51,21.37,24,2,0.28
05/06/24 22:52,21.53,0,0,0.0
05/06/24 22:53,17.0,21,2,0.19
05/06/24 22:54,16.8,40,1,0.47
05/06/24 22:55,27.19,98,0,1.15
05/06/24 22:56,18.4,46,0,0.44
05/06/24 22:57,23.8,55,3,0.63
05/06/24 22:58,15.57,23,1,0.19
05/06/24 22:59,24.77,97,1,0.94
05/06/24 23:00,25.15,5,2,0.04
05/06/24 23:01,28.76,43,2,0.43
05/06/24 23:02,26.59,20,1,0.21
05/06/24 23:03,22.6,90,2,0.96
05/06/24 23:04,18.67,38,1,0.4
05/06/24 23:05,22.16,91,2,1.65
05/06/24 23:06,21.47,16,0,0.15
05/06/24 23:07,21.13,31,1,0.27
05/06/24 23:08,17.1,63,0,0.57
05/06/24 23:09,23.65,91,0,1.39
05/06/24 23:10,15.17,33,0,0.37
05/06/24 23:11,29.42,13,2,0.15
05/06/24 23:12,17.3,96,0,0.86
05/06/24 23:13,21.04,37,3,0.37
05/06/24 23:14,22.52,97,5,1.82
05/06/24 23:15,17.82,25,3,0.28
05/06/24 23:16,26.26,16,3,0.19
05/06/24 23:17,17.13,30,3,0.32
05/06/24 23:18,29.06,41,0,0.41
05/06/24 23:19,17.27,28,0,0.32
05/06/24 23:20,19.62,32,1,0.35
05/06/24 23:21,27.78,59,3,0.53
05/06/24 23:22,29.71,98,0,1.11
05/06/24 23:23,19.09,0,2,0.0
05/06/24 23:24,27.94,95,1,0.82
05/06/24 23:25,23.46,33,3,0.3
05/06/24 23:26,28.84,6,1,0.05
05/06/24 23:27,29.82,51,0,0.54
05/06/24 23:28,21.36,60,0,0.5
05/06/24 23:29,21.75,80,0,1.4
05/06/24 23:30,15.51,10,1,0.1
05/06/24 23:31,23.49,86,3,0.71
05/06/24 23:32,17.98,57,2,0.53
05/06/24 23:33,19.18,41,0,0.34
05/06/24 23:34,28.29,14,2,0.13
05/06/24 23:35,17.82,97,0,1.78
05/06/24 23:36,19.95,52,0,0.55
05/06/24 23:37,27.95,97,0,1.1
05/06/24 23:38,18.92,93,3,0.78
05/06/24 23:39,22.65,99,2,1.13
05/06/24 23:40,16.36,15,0,0.13
05/06/24 23:41,29.35,67,0,0.8
05/06/24 23:42,21.97,26,0,0.24
05/06/24 23:43,19.07,49,2,0.42
05/06/24 23:44,19.16,99,1,0.96
05/06/24 23:45,24.67,45,2,0.41
05/06/24 23:46,28.22,2,2,0.02
05/06/24 23:47,27.25,29,2,0.32
05/06/24 23:48,26.38,38,0,0.36
05/06/24 23:49,26.75,20,0,0.22
05/06/24 23:50,17.27,74,1,0.69
05/06/24 23:51,15.76,89,3,0.94
05/06/24 23:52,23.49,28,3,0.25
05/06/24 23:53,18.64,79,1,0.65
05/06/24 23:54,27.37,22,0,0.19
05/06/24 23:55,16.43,29,0,0.31
05/06/24 23:56,23.74,89,5,1.39
05/06/24 23:57,25.46,95,0,0.8
05/06/24 23:58,24.43,23,3,0.27
05/06/24 23:59,15.28,10,0,0.11
06/06/24 00:00,24.0,97,2,1.67
06/06/24 00:01,25.23,40,3,0.44
06/06/24 00:02,19.26,20,2,0.23
06/06/24 00:03,16.38,29,2,0.24
06/06/24 00:04,18.79,95,0,1.6
06/06/24 00:05,26.87,86,3,0.81
06/06/24 00:06,22.5,89,3,0.85
06/06/24 00:07,15.79,42,2,0.43
06/06/24 00:08,27.17,50,2,0.59
06/06/24 00:09,23.91,86,2,1.55
06/06/24 00:10,17.72,70,1,0.7
06/06/24 00:11,18.4,74,0,0.87
06/06/24 00:12,25.69,17,1,0.16
06/06/24 00:13,26.97,4,3,0.04
06/06/24 00:14,27.12,37,2,0.33
06/06/24 00:15,16.69,31,2,0.27
06/06/24 00:16,15.52,85,2,0.99
06/06/24 00:17,27.34,83,1,1.47
06/06/24 00:18,29.8,17,1,0.15
06/06/24 00:19,20.81,60,2,0.62
06/06/24 00:20,24.89,11,0,0.11
06/06/24 00:21,15.67,22,3,0.25
06/06/24 00:22,16.4,9,0,0.1
06/06/24 00:23,15.25,12,0,0.13
06/06/24 00:24,28.07,30,1,0.3
06/06/24 00:25,28.97,34,1,0.4
06/06/24 00:26,18.1,97,2,1.1
06/06/24 00:27,17.88,24,3,0.27
06/06/24 00:28,15.63,66,1,0.66
06/06/24 00:29,26.35,98,1,1.7
06/06/24 00:30,25.65,8,3,0.09
06/06/24 00:31,20.58,16,3,0.18
06/06/24 00:32,22.71,6,1,0.06
06/06/24 00:33,21.78,27,1,0.32
06/06/24 00:34,26.76,84,1,1.53
06/06/24 00:35,15.87,25,0,0.3
06/06/24 00:36,15.93,27,3,0.31
06/06/24 00:37,28.01,68,3,0.79
06/06/24 00:38,24.61,75,2,0.63
06/06/24 00:39,18.13,21,0,0.25
06/06/24 00:40,17.37,26,0,0.28
06/06/24 00:41,18.47,3,1,0.03
06/06/24 00:42,29.32,99,2,1.0
06/06/24 00:43,28.3,75,2,0.74
06/06/24 00:44,29.32,54,2,0.48
06/06/24 00:45,24.87,8,0,0.08
06/06/24 00:46,22.47,24,2,0.27
06/06/24 00:47,21.71,43,1,0.49
06/06/24 00:48,23.96,6,0,0.06
06/06/24 00:49,29.38,95,1,0.93
06/06/24 00:50,15.16,31,0,0.26
06/06/24 00:51,24.92,38,3,0.36
06/06/24 00:52,26.44,0,2,0.0
06/06/24 00:53,15.31,2,3,0.02
06/06/24 00:54,20.54,87,5,1.5
06/06/24 00:55,29.06,7,2,0.08
06/06/24 00:56,17.65,65,0,0.67
06/06/24 00:57,19.1,68,0,0.65
06/06/24 00:58,29.14,20,0,0.17
06/06/24 00:59,18.59,91,3,1.05
06/06/24 01:00,21.37,69,1,0.66
06/06/24 01:01,15.07,89,2,0.83
06/06/24 01:02,22.71,52,2,0.58
06/06/24 01:03,26.57,75,3,0.69
06/06/24 01:04,16.1,64,0,0.57
06/06/24 01:05,17.51,27,0,0.29
06/06/24 01:06,25.46,92,3,0.86
06/06/24 01:07,27.7,48,0,0.55
06/06/24 01:08,27.61,83,3,0.77
06/06/24 01:09,29.0,100,0,1.75
06/06/24 01:10,21.82,66,1,0.6
06/06/24 01:11,18.89,83,4,1.33
06/06/24 01:12,26.39,76,1,0.76
06/06/24 01:13,17.54,98,1,0.94
06/06/24 01:14,26.62,94,2,0.86
06/06/24 01:15,15.68,86,0,0.89
06/06/24 01:16,27.94,70,1,0.72
06/06/24 01:17,25.25,76,1,0.77
06/06/24 01:18,19.19,35,0,0.36
06/06/24 01:19,18.66,0,1,0.0
06/06/24 01:20,17.44,24,1,0.27
06/06/24 01:21,28.1,70,3,0.77
06/06/24 01:22,27.54,95,3,1.61
06/06/24 01:23,29.73,49,0,0.58
06/06/24 01:24,24.91,21,1,0.19
06/06/24 01:25,21.95,27,1,0.26
06/06/24 01:26,18.02,87,0,0.76
06/06/24 01:27,23.1,98,3,0.94
06/06/24 01:28,29.49,3,0,0.02
06/06/24 01:29,25.62,28,2,0.3
06/06/24 01:30,29.1,95,3,0.9
06/06/24 01:31,19.98,14,0,0.15
06/06/24 01:32,23.08,19,2,0.16
06/06/24 01:33,17.27,24,2,0.22
06/06/24 01:34,23.7,43,0,0.37
06/06/24 01:35,29.19,90,2,1.73
06/06/24 01:36,19.6,71,3,0.58
06/06/24 01:37,29.68,3,0,0.03
06/06/24 01:38,20.51,50,0,0.57
06/06/24 01:39,17.61,82,0,0.93
06/06/24 01:40,29.9,60,2,0.66
06/06/24 01:41,24.65,61,2,0.55
06/06/24 01:42,25.82,9,2,0.11
06/06/24 01:43,21.58,15,1,0.18
06/06/24 01:44,18.46,81,2,0.79
06/06/24 01:45,25.39,2,0,0.02
06/06/24 01:46,27.42,77,1,0.83
06/06/24 01:47,26.51,88,1,1.42
06/06/24 01:48,25.67,34,3,0.38
06/06/24 01:49,25.31,65,0,0.76
06/06/24 01:50,24.3,85,3,0.82
06/06/24 01:51,29.86,54,0,0.61
06/06/24 01:52,24.35,62,3,0.6
06/06/24 01:53,26.03,39,3,0.46
06/06/24 01:54,25.16,31,2,0.3
06/06/24 01:55,28.83,29,0,0.26
06/06/24 01:56,27.94,16,1,0.17
06/06/24 01:57,15.73,90,1,0.94
06/06/24 01:58,24.59,0,2,0.0
06/06/24 01:59,21.93,68,2,0.76
06/06/24 02:00,17.06,85,2,0.86
06/06/24 02:01,18.36,27,3,0.28
06/06/24 02:02,27.36,80,2,0.83
06/06/24 02:03,27.73,29,2,0.24
06/06/24 02:04,27.99,80,1,1.52
06/06/24 02:05,20.06,42,3,0.4
06/06/24 02:06,25.1,29,1,0.28
06/06/24 02:07,28.43,4,2,0.04
06/06/24 02:08,27.43,13,1,0.12
06/06/24 02:09,20.51,94,3,1.76
06/06/24 02:10,22.93,51,3,0.46
06/06/24 02:11,16.47,38,3,0.36
06/06/24 02:12,25.6,34,0,0.32
06/06/24 02:13,22.23,89,0,1.69
06/06/24 02:14,24.39,38,0,0.34
06/06/24 02:15,20.1,51,2,0.58
06/06/24 02:16,28.45,50,1,0.41
06/06/24 02:17,25.43,60,0,0.58
06/06/24 02:18,25.05,64,0,0.52
06/06/24 02:19,26.42,5,2,0.04
06/06/24 02:20,27.26,82,3,1.41
06/06/24 02:21,19.66,39,1,0.43
06/06/24 02:22,15.59,59,3,0.66
06/06/24 02:23,28.58,43,1,0.5
06/06/24 02:24,18.55,64,3,0.64
06/06/24 02:25,15.92,39,1,0.41
06/06/24 02:26,28.01,21,3,0.18
06/06/24 02:27,20.42,8,1,0.08
06/06/24 02:28,21.11,43,0,0.41
06/06/24 02:29,21.37,77,2,0.65
06/06/24 02:30,29.22,6,1,0.07
06/06/24 02:31,29.56,84,3,0.83
06/06/24 02:32,18.55,23,3,0.22
06/06/24 02:33,19.57,43,2,0.49
06/06/24 02:34,19.31,8,3,0.1
06/06/24 02:35,17.39,20,2,0.19
06/06/24 02:36,20.16,82,2,1.36
06/06/24 02:37,19.42,80,3,0.7
06/06/24 02:38,29.39,98,0,1.77
06/06/24 02:39,22.98,96,2,1.14
06/06/24 02:40,21.71,61,1,0.71
06/06/24 02:41,25.07,62,2,0.65
06/06/24 02:42,29.13,70,0,0.57
06/06/24 02:43,27.7,30,3,0.33
06/06/24 02:44,24.43,86,4,1.42
06/06/24 02:45,22.44,20,1,0.23
06/06/24 02:46,16.55,26,0,0.25
06/06/24 02:47,15.73,52,1,0.51
06/06/24 02:48,25.17,91,0,1.45
06/06/24 02:49,18.19,99,3,1.03
06/06/24 02:50,21.86,34,2,0.3
06/06/24 02:51,24.15,70,3,0.82
06/06/24 02:52,21.66,97,1,1.01
06/06/24 02:53,17.88,98,2,1.17
06/06/24 02:54,18.49,94,3,1.82
06/06/24 02:55,24.8,83,2,1.32
06/06/24 02:56,27.12,5,0,0.06
06/06/24 02:57,28.35,39,3,0.33
06/06/24 02:58,23.74,76,0,0.69
06/06/24 02:59,29.76,14,2,0.12
06/06/24 03:00,21.46,93,0,0.83
06/06/24 03:01,22.63,26,2,0.27
06/06/24 03:02,15.78,52,1,0.44
06/06/24 03:03,27.83,59,2,0.57
06/06/24 03:04,22.65,29,0,0.32
06/06/24 03:05,19.77,4,0,0.04
06/06/24 03:06,15.86,2,0,0.02
06/06/24 03:07,25.77,45,0,0.47
06/06/24 03:08,25.3,31,3,0.35
06/06/24 03:09,22.68,100,0,1.15
06/06/24 03:10,29.18,26,1,0.23
06/06/24 03:11,17.58,42,3,0.41
06/06/24 03:12,16.81,86,3,1.66
06/06/24 03:13,26.38,0,2,0.0
06/06/24 03:14,26.04,79,1,0.89
06/06/24 03:15,29.02,21,1,0.25
06/06/24 03:16,17.88,64,1,0.75
06/06/24 03:17,25.16,99,0,1.53
06/06/24 03:18,26.44,24,1,0.24
06/06/24 03:19,25.04,63,2,0.57
06/06/24 03:20,25.99,87,5,1.66
06/06/24 03:21,28.16,78,2,0.9
06/06/24 03:22,29.15,84,0,0.72
06/06/24 03:23,25.47,81,1,0.7
06/06/24 03:24,21.11,97,2,1.13
06/06/24 03:25,17.55,14,3,0.13
06/06/24 03:26,26.48,86,1,1.37
06/06/24 03:27,29.84,42,2,0.43
06/06/24 03:28,18.1,92,1,0.78
06/06/24 03:29,16.52,8,0,0.08
06/06/24 03:30,23.7,55,1,0.51
06/06/24 03:31,28.03,57,2,0.53
06/06/24 03:32,19.56,88,3,0.71
06/06/24 03:33,15.29,68,3,0.56
06/06/24 03:34,24.39,91,2,1.52
06/06/24 03:35,25.48,44,0,0.47
06/06/24 03:36,18.49,68,1,0.79
06/06/24 03:37,25.24,43,0,0.43
06/06/24 03:38,19.45,40,2,0.48
06/06/24 03:39,20.97,82,3,0.68
06/06/24 03:40,18.86,21,1,0.22
06/06/24 03:41,24.03,81,0,0.68
06/06/24 03:42,28.89,90,0,1.04
06/06/24 03:43,15.55,26,0,0.29
06/06/24 03:44,29.14,39,0,0.45
06/06/24 03:45,22.73,0,3,0.0
06/06/24 03:46,16.38,47,1,0.45
06/06/24 03:47,16.13,76,1,0.87
06/06/24 03:48,29.69,24,1,0.22
06/06/24 03:49,24.88,72,0,0.77
06/06/24 03:50,26.52,31,3,0.25
06/06/24 03:51,15.56,27,2,0.24
06/06/24 03:52,16.09,80,1,0.9
06/06/24 03:53,22.53,50,0,0.46
06/06/24 03:54,26.31,83,1,0.91
06/06/24 03:55,25.73,3,2,0.03
06/06/24 03:56,19.23,72,3,0.73
06/06/24 03:57,21.99,51,0,0.53
06/06/24 03:58,29.35,25,0,0.23
06/06/24 03:59,26.08,99,0,1.8
06/06/24 04:00,23.41,71,3,0.78
06/06/24 04:01,22.76,97,3,0.99
06/06/24 04:02,15.28,59,3,0.51
06/06/24 04:03,18.31,56,1,0.61
06/06/24 04:04,20.12,65,1,0.69
06/06/24 04:05,15.29,27,0,0.24
06/06/24 04:06,24.13,32,3,0.34
06/06/24 04:07,29.66,18,2,0.2
06/06/24 04:08,24.29,27,1,0.28
06/06/24 04:09,23.6,46,0,0.41
06/06/24 04:10,15.95,55,0,0.45
06/06/24 04:11,20.11,71,0,0.71
06/06/24 04:12,16.42,32,3,0.29
06/06/24 04:13,24.29,82,3,0.73
06/06/24 04:14,17.67,5,2,0.04
06/06/24 04:15,25.94,11,3,0.11
06/06/24 04:16,27.89,33,1,0.37
06/06/24 04:17,20.63,12,3,0.12
06/06/24 04:18,18.31,56,1,0.5
06/06/24 04:19,26.3,52,0,0.58
06/06/24 04:20,16.84,78,2,0.72
06/06/24 04:21,28.43,4,1,0.04
06/06/24 04:22,22.04,35,2,0.35
06/06/24 04:23,28.68,66,2,0.54
06/06/24 04:24,23.81,33,3,0.35
06/06/24 04:25,16.37,93,1,1.56
06/06/24 04:26,19.53,92,0,1.08
06/06/24 04:27,29.4,44,1,0.48
06/06/24 04:28,21.62,64,0,0.63
06/06/24 04:29,27.08,74,2,0.74
06/06/24 04:30,22.16,79,0,0.82
06/06/24 04:31,21.09,37,1,0.3
06/06/24 04:32,15.7,60,0,0.67
06/06/24 04:33,21.25,72,3,0.84
06/06/24 04:34,18.31,39,3,0.34
06/06/24 04:35,24.28,53,2,0.59
06/06/24 04:36,22.26,66,1,0.66
06/06/24 04:37,24.1,5,2,0.05
06/06/24 04:38,16.9,22,1,0.22
06/06/24 04:39,22.12,57,1,0.55
06/06/24 04:40,23.44,97,3,1.66
06/06/24 04:41,23.79,61,1,0.57
06/06/24 04:42,17.08,77,3,0.91
06/06/24 04:43,25.32,86,3,1.64
06/06/24 04:44,27.87,78,0,0.78
06/06/24 04:45,16.3,52,0,0.53
06/06/24 04:46,19.2,89,4,1.59
06/06/24 04:47,15.03,87,3,0.92
06/06/24 04:48,22.62,41,1,0.43
06/06/24 04:49,15.64,83,0,0.87
06/06/24 04:50,23.91,67,1,0.75
06/06/24 04:51,15.56,89,2,0.79
06/06/24 04:52,27.55,61,1,0.63
06/06/24 04:53,23.32,29,1,0.34
06/06/24 04:54,17.21,93,3,0.89
06/06/24 04:55,15.64,100,2,1.16
06/06/24 04:56,24.21,15,3,0.17
06/06/24 04:57,26.11,44,3,0.48
06/06/24 04:58,29.52,30,3,0.29
06/06/24 04:59,15.25,87,1,0.73
06/06/24 05:00,24.96,13,3,0.11
06/06/24 05:01,25.69,95,0,1.0
06/06/24 05:02,20.93,3,3,0.03
06/06/24 05:03,25.11,34,0,0.33
06/06/24 05:04,17.12,51,3,0.53
06/06/24 05:05,18.9,74,3,0.78
06/06/24 05:06,26.26,75,0,0.9
06/06/24 05:07,18.35,53,1,0.6
06/06/24 05:08,15.55,15,2,0.16
06/06/24 05:09,26.34,29,2,0.28
06/06/24 05:10,25.7,86,2,0.76
06/06/24 05:11,21.29,24,2,0.22
06/06/24 05:12,18.09,88,0,0.99
06/06/24 05:13,26.86,90,3,0.8
06/06/24 05:14,23.76,12,2,0.1
06/06/24 05:15,15.05,5,1,0.05
06/06/24 05:16,27.44,92,3,0.83
06/06/24 05:17,15.06,60,1,0.7
06/06/24 05:18,28.37,84,0,0.8
06/06/24 05:19,24.29,0,1,0.0
06/06/24 05:20,26.29,94,5,1.67
06/06/24 05:21,26.81,10,1,0.08
06/06/24 05:22,15.17,84,1,0.95
06/06/24 05:23,26.84,92,0,0.77
06/06/24 05:24,25.77,73,1,0.6
06/06/24 05:25,24.65,67,3,0.7
06/06/24 05:26,20.85,95,1,1.11
06/06/24 05:27,23.75,77,3,0.68
06/06/24 05:28,18.66,28,0,0.32
06/06/24 05:29,27.46,88,3,1.06
06/06/24 05:30,27.79,97,3,1.56
06/06/24 05:31,20.66,45,1,0.49
06/06/24 05:32,16.06,100,1,0.96
06/06/24 05:33,16.38,41,0,0.39
06/06/24 05:34,20.85,99,4,1.86
06/06/24 05:35,27.28,19,3,0.19
06/06/24 05:36,15.72,86,4,1.64
06/06/24 05:37,26.97,50,0,0.43
06/06/24 05:38,23.01,63,2,0.57
06/06/24 05:39,25.64,80,0,0.7
06/06/24 05:40,16.92,86,3,1.56
06/06/24 05:41,20.14,25,1,0.29
06/06/24 05:42,27.29,87,2,1.03
06/06/24 05:43,24.12,6,1,0.06
06/06/24 05:44,26.81,87,1,1.53
06/06/24 05:45,15.46,29,2,0.24
06/06/24 05:46,27.78,7,3,0.06
06/06/24 05:47,19.34,90,0,1.73
06/06/24 05:48,15.21,97,2,0.95
06/06/24 05:49,17.1,82,3,0.86
06/06/24 05:50,22.0,29,2,0.25
06/06/24 05:51,24.48,74,2,0.67
06/06/24 05:52,23.25,98,0,0.86
06/06/24 05:53,23.92,7,2,0.07
06/06/24 05:54,26.92,5,1,0.05
06/06/24 05:55,29.01,98,2,1.8
06/06/24 05:56,27.93,21,2,0.21
06/06/24 05:57,18.59,18,2,0.18
06/06/24 05:58,16.58,39,0,0.37
06/06/24 05:59,17.22,53,3,0.44
06/06/24 06:00,17.39,18,0,0.15
06/06/24 06:01,23.63,73,5,0.72
06/06/24 06:02,17.36,85,20,0.81
06/06/24 06:03,19.88,79,18,0.85
06/06/24 06:04,21.07,66,1,0.66
06/06/24 06:05,16.79,39,3,0.31
06/06/24 06:06,29.44,42,4,0.44
06/06/24 06:07,27.89,69,13,0.8
06/06/24 06:08,26.85,26,16,0.29
06/06/24 06:09,17.96,70,12,0.59
06/06/24 06:10,19.98,51,8,0.54
06/06/24 06:11,27.93,9,7,0.07
06/06/24 06:12,26.76,5,7,0.06
06/06/24 06:13,20.89,65,16,0.69
06/06/24 06:14,29.54,60,10,0.6
06/06/24 06:15,18.6,61,14,0.53
06/06/24 06:16,19.87,34,6,0.28
06/06/24 06:17,23.63,94,3,1.49
06/06/24 06:18,16.45,82,17,0.95
06/06/24 06:19,15.9,48,16,0.57
06/06/24 06:20,16.67,73,5,0.76
06/06/24 06:21,29.76,37,19,0.36
06/06/24 06:22,21.01,44,18,0.43
06/06/24 06:23,29.75,15,16,0.14
06/06/24 06:24,21.4,94,6,0.9
06/06/24 06:25,21.82,65,3,0.75
06/06/24 06:26,25.01,41,19,0.43
06/06/24 06:27,17.19,12,10,0.14
06/06/24 06:28,20.6,60,9,0.65
06/06/24 06:29,26.12,58,7,0.65
06/06/24 06:30,15.69,9,0,0.08
06/06/24 06:31,29.9,43,1,0.38
06/06/24 06:32,28.83,81,3,0.78
06/06/24 06:33,22.69,81,5,1.31
06/06/24 06:34,26.72,71,9,0.59
06/06/24 06:35,25.92,36,1,0.42
06/06/24 06:36,15.3,95,7,0.9
06/06/24 06:37,25.04,97,4,1.65
06/06/24 06:38,15.25,17,18,0.19
06/06/24 06:39,16.95,95,16,0.94
06/06/24 06:40,21.51,92,0,1.49
06/06/24 06:41,20.86,13,15,0.14
06/06/24 06:42,28.2,87,7,0.85
06/06/24 06:43,18.87,78,18,0.72
06/06/24 06:44,21.65,83,20,0.99
06/06/24 06:45,24.5,31,0,0.32
06/06/24 06:46,27.07,78,3,0.74
06/06/24 06:47,28.68,29,13,0.26
06/06/24 06:48,25.87,72,10,0.72
06/06/24 06:49,17.34,75,4,0.65
06/06/24 06:50,17.91,98,5,1.17
06/06/24 06:51,27.29,23,12,0.21
06/06/24 06:52,29.74,100,15,0.99
06/06/24 06:53,16.94,10,1,0.1
06/06/24 06:54,15.84,28,10,0.31
06/06/24 06:55,18.29,22,16,0.23
06/06/24 06:56,18.52,80,20,0.73
06/06/24 06:57,15.95,92,3,1.67
06/06/24 06:58,21.85,57,5,0.57
06/06/24 06:59,18.76,13,5,0.14
06/06/24 07:00,19.84,88,18,0.83
06/06/24 07:01,16.19,35,10,0.33
06/06/24 07:02,25.58,96,0,1.66
06/06/24 07:03,21.26,39,10,0.36
06/06/24 07:04,28.01,34,4,0.32
06/06/24 07:05,28.92,90,13,0.85
06/06/24 07:06,23.4,56,8,0.56
06/06/24 07:07,23.0,7,16,0.06
06/06/24 07:08,18.84,89,1,1.41
06/06/24 07:09,25.67,36,5,0.35
06/06/24 07:10,17.31,64,9,0.71
06/06/24 07:11,21.51,98,3,1.84
06/06/24 07:12,18.48,89,1,1.02
06/06/24 07:13,29.19,33,2,0.35
06/06/24 07:14,29.4,50,14,0.59
06/06/24 07:15,27.2,68,7,0.62
06/06/24 07:16,23.16,85,19,0.98
06/06/24 07:17,26.15,35,7,0.34
06/06/24 07:18,28.89,57,10,0.52
06/06/24 07:19,25.74,94,1,1.03
06/06/24 07:20,16.85,67,6,0.72
06/06/24 07:21,20.09,88,17,0.79
06/06/24 07:22,25.69,80,15,0.95
06/06/24 07:23,15.22,36,15,0.36
06/06/24 07:24,15.6,85,4,0.91
06/06/24 07:25,21.51,76,14,0.75
06/06/24 07:26,28.2,18,17,0.2
06/06/24 07:27,27.6,93,13,0.98
06/06/24 07:28,26.11,85,17,0.8
06/06/24 07:29,15.83,83,19,0.97
06/06/24 07:30,15.26,39,2,0.41
06/06/24 07:31,17.66,89,11,0.72
06/06/24 07:32,23.56,4,13,0.04
06/06/24 07:33,26.34,97,10,1.0
06/06/24 07:34,17.08,18,8,0.15
06/06/24 07:35,19.65,92,11,0.77
06/06/24 07:36,20.27,100,1,1.0
06/06/24 07:37,24.86,59,5,0.65
06/06/24 07:38,17.58,52,20,0.55
06/06/24 07:39,23.43,66,0,0.65
06/06/24 07:40,27.72,18,11,0.15
06/06/24 07:41,29.14,18,0,0.19
06/06/24 07:42,22.23,33,3,0.28
06/06/24 07:43,17.51,16,5,0.13
06/06/24 07:44,22.96,18,8,0.19
06/06/24 07:45,18.0,9,16,0.11
06/06/24 07:46,15.78,27,18,0.25
06/06/24 07:47,27.01,22,11,0.18
06/06/24 07:48,22.39,98,11,0.91
06/06/24 07:49,21.31,22,4,0.22
06/06/24 07:50,27.34,3,12,0.02
06/06/24 07:51,21.02,86,19,0.71
06/06/24 07:52,28.31,6,20,0.05
06/06/24 07:53,19.08,23,11,0.24
06/06/24 07:54,22.47,6,12,0.07
06/06/24 07:55,29.8,62,17,0.57
06/06/24 07:56,16.7,89,20,1.06
06/06/24 07:57,24.46,21,12,0.19
06/06/24 07:58,24.39,92,5,0.93
06/06/24 07:59,27.67,17,6,0.16
06/06/24 08:00,18.18,8,5,0.09
06/06/24 08:01,26.53,25,13,0.22
06/06/24 08:02,18.97,21,14,0.23
06/06/24 08:03,15.67,21,9,0.19
06/06/24 08:04,28.59,69,0,0.62
06/06/24 08:05,25.78,80,18,0.69
06/06/24 08:06,25.66,69,11,0.72
06/06/24 08:07,15.86,8,20,0.07
06/06/24 08:08,29.42,73,20,0.63
06/06/24 08:09,25.47,99,4,1.89
06/06/24 08:10,16.82,17,3,0.2
06/06/24 08:11,21.21,18,20,0.15
06/06/24 08:12,29.56,74,11,0.8
06/06/24 08:13,20.15,13,19,0.14
06/06/24 08:14,28.37,69,16,0.73
06/06/24 08:15,28.05,94,5,1.01
